1386,1234 Gwangju Biennale Street,"A street known for its art exhibitions and cultural events, particularly the Gwangju Biennale.",317
1387,5678 Yangdong Market Avenue,"A traditional market offering a wide range of local produce, street food, and handicrafts.",317
1388,91011 May 18th National Cemetery Road,A memorial park dedicated to the victims of the Gwangju Uprising in 1980.,317
1389,121314 Mudeungsan Mountain Boulevard,"A mountain with hiking trails, a temple, and panoramic views of Gwangju and the surrounding area.",317
1390,151617 Gwangju Folk Museum Street,A museum showcasing the traditional culture and history of Gwangju and its surrounding region.,317
1391,181920 ACC Asian Culture Complex Avenue,"A cultural complex featuring theaters, exhibition halls, and performance spaces.",317
1392,212223 Yangnim-dong Food Street Road,A street known for its diverse selection of local Gwangju cuisine and restaurants.,317
1393,1234 Ganjeolgot Street,A coastal area known for its picturesque sunrise views and coastal walks.,318
1394,5678 Taehwa River Grand Park Avenue,"A park along the Taehwa River, offering walking paths, bike rentals, and scenic views.",318
1395,91011 Ulsan Grand Park Road,"A large park with a zoo, botanical gardens, a lake, and various recreational facilities.",318
1396,121314 Ilsan Beach Boulevard,"A popular beach destination with sandy shores, clear waters, and beachfront amenities.",318
1397,151617 Hyundai Motor Ulsan Factory Street,"A street offering guided tours of the Hyundai Motor Ulsan Factory, one of the world's largest automobile manufacturing plants.",318
1398,1234 Hwaseong Fortress Street,A UNESCO World Heritage site featuring a well-preserved fortress wall and historic gates.,319
1399,5678 Suwon Hwaseong Museum Avenue,A museum dedicated to the history and culture of Suwon and the Hwaseong Fortress.,319
1400,91011 Korean Folk Village Road,"An open-air folk museum showcasing traditional Korean houses, cultural performances, and hands-on activities.",319
1401,121314 Everland Boulevard,"A large amusement park featuring thrilling rides, themed areas, a water park, and a zoo.",319
1402,151617 Gwanggyo Lake Park Street,"A park surrounding Gwanggyo Lake, offering walking trails, picnic areas, and scenic views.",319
1403,181920 Suwon City Hall Avenue,"A street with government buildings, shops, and restaurants in the heart of Suwon.",319
1404,1234 Changwon Exhibition Convention Center Street,"A convention center hosting various exhibitions, conferences, and cultural events.",320
1405,5678 Seongsan Art Hall Avenue,"A performing arts center hosting concerts, theater performances, and cultural events.",320
1406,91011 Gyeonghwa Station Road,A cherry blossom-themed train station known for its beautiful spring cherry blossom tunnels.,320
1407,1234 Seongnam Central Park Street,"A large urban park offering green spaces, walking paths, and recreational facilities.",321
1408,5678 Moran Market Avenue,"A traditional market known for its wide variety of fresh produce, street food, and local products.",321
1409,91011 Tancheon Stream Road,"A scenic stream with walking and cycling paths, surrounded by parks and cultural attractions.",321
1410,1234 Puerta del Sol Street,"Madrid's central square and a bustling hub, known for its iconic clock tower and vibrant atmosphere.",322
1411,5678 Prado Museum Avenue,"One of the world's finest art museums, housing an extensive collection of European masterpieces.",322
1412,91011 Retiro Park Road,"A sprawling park featuring gardens, walking paths, a boating lake, and iconic monuments.",322
1413,121314 Plaza Mayor Boulevard,"A historic square with architectural landmarks, outdoor cafes, and lively street performances.",322
1414,151617 Gran Via Street,"Madrid's main thoroughfare, lined with shops, theaters, and iconic buildings.",322
1415,181920 Royal Palace Avenue,"The official residence of the Spanish royal family, showcasing opulent interiors and beautiful gardens.",322
1416,1234 Sagrada Familia Street,"An iconic basilica designed by Antoni Gaudí, known for its unique architecture and intricate details.",323
1417,5678 Park Güell Avenue,"A vibrant park featuring Gaudí's whimsical designs, mosaic-covered structures, and panoramic views.",323
1418,91011 La Rambla Road,"A famous boulevard lined with shops, restaurants, street performers, and a lively atmosphere.",323
1419,121314 Gothic Quarter Boulevard,"A historic neighborhood with narrow medieval streets, charming squares, and Gothic architecture.",323
1420,1234 Alcázar Street,"A magnificent palace complex with stunning gardens, reflecting pools, and intricate Moorish architecture.",324
1421,5678 Cathedral of Seville Avenue,"One of the largest Gothic cathedrals in the world, housing Christopher Columbus' tomb.",324
1422,91011 Plaza de España Road,"A grand square featuring a semicircular building, tiled alcoves representing Spanish provinces, and a canal.",324
1423,1234 City of Arts and Sciences Street,"A futuristic complex with stunning modern architecture, housing museums, an opera house, and an aquarium.",325
1424,5678 Valencia Cathedral Avenue,"A beautiful cathedral known for its mixture of architectural styles, including Gothic and Romanesque.",325
1425,91011 Central Market Road,"One of Europe's largest fresh food markets, offering a wide range of local produce and gourmet delights.",325
1426,121314 Turia Gardens Boulevard,"A lush green park created in the former riverbed, featuring walking and cycling paths, sports facilities, and playgrounds.",325
1427,1234 Alcazaba Street,"A historic Moorish fortress overlooking the city, with beautiful gardens and panoramic views.",326
1428,5678 Picasso Museum Avenue,A museum showcasing the works of the renowned artist Pablo Picasso.,326
1429,91011 Malagueta Beach Road,"A popular urban beach with golden sands, clear waters, and a lively atmosphere.",326
1430,121314 Calle Larios Boulevard,"A vibrant pedestrian street lined with shops, cafes, and historical buildings.",326
1431,151617 Gibralfaro Castle Street,"A medieval castle located on a hilltop, offering stunning views of Malaga and the coastline.",326
1432,1234 Guggenheim Museum Street,"An iconic museum designed by Frank Gehry, known for its distinctive architecture and contemporary art collection.",327
1433,5678 Casco Viejo Avenue,"The historic old town of Bilbao, featuring narrow streets, charming squares, and traditional Basque architecture.",327
1434,91011 Zubizuri Bridge Road,"A pedestrian bridge designed by Santiago Calatrava, spanning the Nervion River.",327
1435,121314 Gran Via Boulevard,"A major avenue lined with shops, theaters, and lively street activity.",327
1436,151617 Athletic Club Museum Street,A museum dedicated to the history and achievements of the Athletic Club Bilbao football team.,327
1437,181920 Bilbao Fine Arts Museum Avenue,"A museum showcasing a diverse collection of art, including Basque and Spanish masterpieces.",327
1438,1234 Alhambra Street,"A magnificent palace and fortress complex showcasing Islamic architecture, intricate carvings, and stunning gardens.",328
1439,5678 Generalife Gardens Avenue,"Beautiful gardens adjacent to the Alhambra, featuring fountains, terraces, and colorful floral displays.",328
1440,91011 Albayzin Road,"A historic neighborhood known for its narrow winding streets, white-washed houses, and panoramic views of the Alhambra.",328
1441,121314 Sacromonte Boulevard,"A neighborhood famous for its cave dwellings, flamenco shows, and its vibrant gypsy culture.",328
1442,1234 Palma Cathedral Street,"A stunning Gothic cathedral overlooking the sea, with a grand interior and beautiful stained glass windows.",329
1443,5678 Bellver Castle Avenue,"A circular castle perched on a hill, offering panoramic views of Palma and its surrounding landscape.",329
1444,91011 Passeig des Born Road,"A wide tree-lined avenue with shops, cafes, and historical buildings.",329
1445,1234 Dalt Vila Street,"The historic fortified old town of Ibiza, featuring narrow streets, ancient walls, and panoramic views.",330
1446,5678 Playa d'en Bossa Avenue,"A popular beach known for its crystal-clear waters, white sands, and vibrant beach clubs.",330
1447,91011 Es Vedrà Road,"A mysterious and iconic rock island off the coast of Ibiza, known for its beauty and legends.",330
1448,1234 Mezquita Street,"A UNESCO World Heritage site, the Great Mosque of Cordoba is known for its stunning architecture and a forest of columns.",331
1449,5678 Alcazar de los Reyes Cristianos Avenue,"A historic palace-fortress with beautiful gardens, patios, and Roman mosaics.",331
1450,91011 Calleja de las Flores Road,"A charming narrow street lined with flower-filled balconies, offering a picturesque view of the city.",331
1451,121314 Jewish Quarter Boulevard,"A well-preserved medieval neighborhood with narrow streets, courtyards, and historical landmarks.",331
1452,151617 Roman Bridge Street,"An ancient bridge spanning the Guadalquivir River, offering scenic views of the city and the Mezquita.",331
1453,181920 Plaza de la Corredera Avenue,"A historic square with arcades, colorful facades, and lively outdoor cafes.",331
1454,212223 Medina Azahara Road,The ruins of a medieval palace-city showcasing the grandeur of the Caliphate of Cordoba.,331
1455,1234 Alcázar of Toledo Street,A historic fortress offering panoramic views of Toledo and housing the Army Museum.,332
